source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,mbart50_mmt_base,"Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crane 42 Mortality The rate of exploitation index derived from the post-season harvest survey decreased between 2007 and 2010, but increased significantly in 2011 (Figure 51)",0.8737236261367798,0.9469516277313232,0.9031538963317871
"Région de Terre-Neuve-et-Labrador 2HJ3KLNOPs4R Crabe des neiges 42 Mortalité L'indice du taux d'exploitation dérivé du relevé au casier d'après-saison a diminué entre 2007 et 2010, mais a nettement augmenté en 2011 (figure 51)",Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 39 Mortality The post-season trap survey-based exploitation rate index decreased from 2007-2010 but increased sharply in 2011 (Fig,fr,en,mbart50_mmt_finetuned,"Newfoundland and Labrador Region 2HJ3KLNOPs4R Snow Crab 42 Mortality The exploitation rate index from the post-season trap survey decreased between 2007 and 2010, but increased significantly in 2011 (Figure 51).",0.8737236261367798,0.9377244710922241,0.889412522315979
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,nllb_3b_base_researchonly,"The highest indices (2006, 2009 and 2010) also show greater variability",0.9376562833786011,0.9422668218612671,0.9968894124031067
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,opus_mt_base,"The highest indices (2006, 2009 and 2010) also show more variability.",0.9376562833786011,0.9394549131393433,0.9631816744804382
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,opus_mt_finetuned,"The highest indices (2006, 2009 and 2010) also show more variability.",0.9376562833786011,0.9394549131393433,0.9631816744804382
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,m2m100_418m_base,"The highest indicators (2006, 2009 and 2010) are also more variable",0.9376562833786011,0.94053053855896,0.9559745788574219
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,m2m100_418m_finetuned,"The highest indices (2006, 2009 and 2010) also show more variability.",0.9376562833786011,0.9394549131393433,0.9631816744804382
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,mbart50_mmt_base,"The highest indices (2006, 2009 and 2010) also show greater variability",0.9376562833786011,0.9422668218612671,0.9968894124031067
"Les indices les plus élevés (2006, 2009 et 2010) présentent aussi plus de variabilité","The highest indices (2006, 2009 and 2010) also show more variability",fr,en,mbart50_mmt_finetuned,"The highest indices (2006, 2009 and 2010) also show more variability",0.9376562833786011,0.9376562833786011,1.0
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,nllb_3b_base_researchonly,Pollution Agriculture The proportion of adjacent land used for agricultural purposes (i.e.,0.8523020148277283,0.9288954138755798,0.9241786599159241
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,opus_mt_base,Pollution Agriculture The proportion of adjacent land used for agricultural purposes (i.e.,0.8523020148277283,0.9288954138755798,0.9241786599159241
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,opus_mt_finetuned,Pollution Agriculture The proportion of adjacent land used for agriculture (i.e.,0.8523020148277283,0.9203150272369385,0.9426094889640808
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,m2m100_418m_base,Pollution Agriculture The proportion of adjacent land used for agricultural purposes (i.e.,0.8523020148277283,0.9288954138755798,0.9241786599159241
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,m2m100_418m_finetuned,Pollution Agriculture The proportion of adjacent land used for agriculture (e.g.,0.8523020148277283,0.9309817552566528,0.9151359796524048
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,mbart50_mmt_base,Pollution Agriculture The proportion of adjacent land used for agricultural purposes (i.e.,0.8523020148277283,0.9288954138755798,0.9241786599159241
Pollution Agriculture La proportion de terres adjacentes utilisées à des fins agricoles (c.-à-d,Pollution Agriculture Proportion of adjacent land that is agricultural (i.e,fr,en,mbart50_mmt_finetuned,Pollution Agriculture The proportion of adjacent land used for agricultural purposes (i.e.,0.8523020148277283,0.9288954138755798,0.9241786599159241
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,nllb_3b_base_researchonly,The exploitation rate index was very high in 2018 due to the significant decrease in the exploitable biomass index from 2017 to 2018,0.8868646621704102,0.9196392297744751,0.9668333530426025
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,opus_mt_base,The exploitation rate index was very high in 2018 due to the significant decline in the exploitable biomass index from 2017 to 2018,0.8868646621704102,0.9153097867965698,0.9660106897354126
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,opus_mt_finetuned,The exploitation rate index was very high in 2018 due to the significant decline in the exploitable biomass index from 2017 to 2018.,0.8868646621704102,0.9080076813697815,0.915181577205658
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,m2m100_418m_base,The operating rate index was very high in 2018 due to the significant decline of the exploitable biomass index from 2017 to 2018,0.8868646621704102,0.8994204998016357,0.945068359375
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,m2m100_418m_finetuned,The exploitation rate index was very high in 2018 due to the significant decline in the exploitable biomass index from 2017 to 2018,0.8868646621704102,0.9153097867965698,0.9660106897354126
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,mbart50_mmt_base,The operating rate index was very high in 2018 due to the significant decline in the operating biomass index from 2017 to 2018.,0.8868646621704102,0.8791252374649048,0.8861986398696899
L indice du taux d'exploitation était très élevé en 2018 en raison de la baisse importante de l'indice de la biomasse exploitable de 2017 à 2018,The exploitation rate index was very high in 2018 due to the significant decrease in fishable biomass index from 2017 to 2018,fr,en,mbart50_mmt_finetuned,The exploitation rate index was very high in 2018 due to the significant decline in the exploitable biomass index from 2017 to 2018.,0.8868646621704102,0.9080076813697815,0.915181577205658
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,nllb_3b_base_researchonly,Seventy-eight ACS (47.6%) have a size of less than 10 km2,0.9145731925964355,0.9334731698036194,0.9005822539329529
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,opus_mt_base,Seventy-eight ACS (47.6 ) are less than 10 km2 in size,0.9145731925964355,0.9596176147460938,0.9407682418823242
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,opus_mt_finetuned,Seventy-eight ACS (47.6 ) are less than 10 km2 in size,0.9145731925964355,0.9596176147460938,0.9407682418823242
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,m2m100_418m_base,Seventy-eight ACS (47.6 ) have a size less than 10 km2,0.9145731925964355,0.9628406167030334,0.9338788986206055
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,m2m100_418m_finetuned,Seventy eight ACS (47.6 ) have a size of less than 10 km2,0.9145731925964355,0.9575194716453552,0.9311448931694031
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,mbart50_mmt_base,Seventy-eight ACS (47.6) have a size of less than 10 km2,0.9145731925964355,0.9602159261703491,0.9310266971588135
"Soixante-dix-huit ACS (47,6 ) ont une taille inférieure à 10 km2",Seventy-eight RCAs (47.6 ) are smaller than 10 km2,fr,en,mbart50_mmt_finetuned,Eighty-six ACS (47.6 ) have a size less than 10 km2,0.9145731925964355,0.9574638605117798,0.9218192100524902
The Albacore Tuna fishery uses trolling gear at depths near the surface and is not designed to contact bottom habitats (DFO 2020a),La pêche au thon blanc utilise des engins à la traîne à des profondeurs proches de la surface et n'est pas conçue pour entrer en contact avec les habitats du fond (DFO 2020),en,fr,nllb_3b_base_researchonly,La pêche du thon albacore utilise des engins de chalutage à des profondeurs proches de la surface et n'est pas conçue pour entrer en contact avec les habitats du fond (DFO 2020a),0.8404015898704529,0.9308393001556396,0.9306443929672241
